Date,boc1,smc1,so-premp-c1,sm-premp-c1,sc1,rin-d4-us,lcoc1,clc1,hoc1,cc1,brl=,fcpoc1,fupoc1,rsc1,myr=,cpo-id-m1,cpo-mysth-m1,palm-myrbd-p1,sb-oilib-c1,bo-brzpar-b1,bo-brzpar-a1,palm-mycrd-p1,soy-arg-ref,jci-hogm-fujn,jci-hogm-shai,palm-sea-ocrdm,soil-sea-dgcf,sunf-sea-crm,go10sgswmc1,rbd-pko-m1
2018-06-18,29.57,335.5,250,13,908.5,49.0,75.34,65.85,2.1316,356.0,3.746,2309,578.25,520.0,3.996,595.0,2320.0,605.0,689,689.4,693.8,630.0,37.64,,,623,730.0,775,84.65,950.0
2018-06-19,28.85,334.5,250,14,889.0,45.0,75.08,65.07,2.1218,353.75,3.7461,2264,565.75,518.3,4.002,582.5,2280.0,592.5,686,673.5,686.7,615.0,45.1,-30.0,-60.0,615,725.0,780,85.95,945.0
2018-06-20,29.37,333.2,220,13,889.5,45.0,74.74,66.22,2.1071,354.25,3.7712,2261,564.75,519.4,4.004,580.0,2290.0,590.0,,682.8,696.0,615.0,44.98,-30.0,-60.0,612,730.0,780,86.68,945.0
2018-06-21,29.19,331.8,250,15,880.5,47.0,73.05,65.54,2.0701,357.0,3.7676,2254,561.5,525.0,4.014,577.5,2270.0,590.0,,678.8,692.0,610.0,46.7,-30.0,-60.0,610,730.0,780,84.64,955.0
2018-06-22,29.21,339.1,180,15,894.5,51.0,75.55,68.58,2.1254,357.25,3.7852,2283,571.0,527.4,4.001,582.5,2295.0,595.0,676,679.2,692.5,612.5,45.95,-30.0,-60.0,610,731.0,785,85.04,955.0
2018-06-25,28.94,332.9,160,13,874.5,50.0,74.73,68.08,2.1004,350.5,3.7753,2295,571.5,523.3,4.016,580.0,2300.0,590.0,673,673.3,686.5,605.0,47.93,-30.0,-60.0,607,722.0,790,85.99,985.0
2018-06-26,28.94,333.7,180,15,867.25,50.0,76.31,70.53,2.129,352.5,3.8011,2280,567.0,521.5,4.021,577.5,2285.0,587.5,673,673.3,686.5,605.0,50.33,-30.0,-60.0,610,720.0,795,85.57,1000.0
2018-06-27,29.01,333.9,180,8,867.5,50.0,77.62,72.76,2.1772,352.5,3.8625,2304,571.5,523.7,4.028,582.5,2315.0,592.5,,663.8,688.1,605.0,53.48,-30.0,-60.0,610,722.0,790,86.63,1035.0
2018-06-28,29.01,331.4,220,15,861.25,46.5,77.85,73.45,2.1782,345.0,3.8612,2325,574.75,510.4,4.04,587.5,2340.0,597.5,670,666.0,681.5,605.0,53.06,-30.0,-60.0,615,720.0,790,87.77,1070.0
2018-06-29,29.12,332.8,190,13,858.5,44.5,79.44,74.15,2.2093,350.25,3.8765,2298,569.25,521.0,4.038,586.25,2335.0,597.5,683,675.1,686.1,655.0,33.21,-30.0,-60.0,615,721.0,795,88.23,1040.0
2018-07-02,28.77,329.5,250,13,848.5,44.5,77.3,73.94,2.1558,337.5,3.9117,2303,570.0,,4.038,587.5,2335.0,600.0,675,677.3,683.9,612.5,33.79,-30.0,-60.0,615,728.0,787,88.59,1020.0
2018-07-03,28.62,327.8,250,15,844.0,42.5,77.76,74.14,2.1642,342.75,3.8966,2287,565.0,518.5,4.041,582.5,2320.0,595.0,672,666.2,679.5,607.5,32.7,-30.0,-60.0,610,721.0,805,87.66,1000.0
2018-07-04,,,,,,,78.24,,,,3.9135,2269,561.0,509.1,4.044,577.5,2305.0,590.0,673,664.0,686.1,600.0,32.98,-30.0,-60.0,610,720.0,805,88.09,990.0
2018-07-05,28.47,328.2,230,12,835.5,43.0,77.39,72.94,2.1787,343.5,3.9324,2270,561.25,509.9,4.041,576.25,2295.0,585.0,673,660.7,674.0,597.5,34.02,-30.0,-60.0,607,725.0,800,88.43,975.0
2018-07-06,28.9,339.8,210,12,874.0,42.5,77.11,73.8,2.1684,351.75,3.8624,2255,558.25,523.2,4.038,573.75,2285.0,582.5,675,670.2,683.4,605.0,31.12,,,600,719.0,800,88.58,990.0
2018-07-09,28.74,331.8,210,12,851.75,42.5,78.07,73.85,2.1957,345.75,3.8714,2200,545.5,518.3,4.025,573.75,2280.0,582.5,,669.3,689.2,602.5,31.92,0.0,-10.0,605,722.0,805,88.8,995.0
2018-07-10,28.88,334.4,230,12,852.25,43.5,78.86,74.11,2.2218,339.75,3.8143,2210,549.5,514.5,4.02,570.0,2265.0,580.0,675,672.0,680.8,605.0,37.4,0.0,0.0,,,,89.93,1000.0
2018-07-11,28.33,333.0,200,13,829.75,43.0,73.4,70.38,2.1008,331.25,3.8764,2156,534.75,498.4,4.037,557.5,2220.0,567.5,668,664.3,670.9,610.0,58.88,0.0,0.0,590,718.0,800,88.8,985.0
2018-07-12,28.17,333.4,220,16,830.0,44.5,74.45,70.33,2.1231,336.5,3.8809,2138,529.25,492.8,4.0395,555.0,2195.0,567.5,663,660.7,671.8,610.0,57.68,0.0,0.0,582,712.0,790,86.21,990.0
2018-07-13,27.8,328.8,250,15,814.0,44.5,75.33,71.01,2.1334,330.25,3.8514,2140,537.75,485.1,4.05,546.25,2170.0,557.5,658,654.1,671.8,605.0,51.67,0.0,0.0,580,708.0,795,85.1,975.0
2018-07-16,27.64,329.1,230,14,829.5,44.5,71.84,68.06,2.0543,341.75,3.8597,2143,529.25,487.4,4.04,547.5,2180.0,557.5,651,653.5,660.1,600.0,50.5,0.0,0.0,580,705.0,793,86.47,990.0
2018-07-17,27.73,329.1,230,15,839.5,44.25,72.16,68.08,2.0701,346.25,3.8375,2162,534.5,488.3,4.0445,542.5,2175.0,557.5,649,657.6,659.8,600.0,54.88,0.0,0.0,575,701.0,793,84.01,990.0
2018-07-18,28.07,328.2,220,11,842.25,44.0,72.9,68.76,2.0903,347.25,3.8509,2200,541.75,491.9,4.057,547.5,2215.0,565.0,656,665.1,671.8,595.0,52.63,0.0,0.0,575,703.0,795,83.26,1000.0
2018-07-19,27.83,328.8,220,14,846.0,43.5,72.58,69.46,2.0901,351.25,3.829,2180,536.25,493.3,4.062,543.75,2200.0,555.0,651,653.2,666.5,595.0,55.91,0.0,0.0,575,705.0,795,84.44,1000.0
2018-07-20,28.22,326.9,240,12,849.75,42.75,73.07,70.46,2.1044,355.25,3.7671,2180,536.75,490.3,4.06,540.0,2195.0,557.5,654,657.4,675.1,600.0,50.83,0.0,0.0,570,702.0,795,85.77,1000.0
2018-07-23,27.97,328.0,220,9,847.75,42.5,73.06,67.89,2.118,357.25,3.7823,2130,524.5,486.7,4.061,536.25,2185.0,550.0,650,651.9,669.5,577.5,51.33,5.0,0.0,570,702.0,795,85.81,1000.0
2018-07-24,28.24,328.9,230,13,858.0,42.0,73.44,68.52,2.1326,352.0,3.7471,2095,515.25,489.9,4.063,531.25,2165.0,542.5,650,649.0,671.1,570.0,49.06,20.0,20.0,565,695.0,797,86.12,995.0
2018-07-25,28.41,330.0,160,11,860.75,41.0,73.93,69.3,2.1512,359.25,3.6877,2103,518.0,489.5,4.053,533.75,2175.0,547.5,648,652.8,666.0,567.5,49.05,30.0,30.0,560,704.0,795,87.25,1000.0
2018-07-26,28.15,332.6,180,13,861.25,42.0,74.54,69.61,2.1769,361.5,3.7454,2141,527.0,492.8,4.058,538.75,2190.0,555.0,643,642.7,660.3,577.5,49.92,30.0,30.0,570,701.0,795,88.29,1015.0
2018-07-27,28.56,332.7,180,13,870.5,42.0,74.29,68.69,2.1552,362.0,3.7099,2122,521.75,493.6,4.06,536.25,2185.0,552.5,653,653.9,669.3,570.0,63.81,30.0,30.0,565,695.0,790,88.29,1015.0
2018-07-30,28.31,333.9,180,13,875.0,42.0,74.97,70.13,2.171,367.25,3.7304,2129,523.75,493.8,4.055,537.5,2185.0,552.5,649,646.2,663.8,572.5,44.49,60.0,60.0,565,700.0,790,87.92,1015.0
2018-07-31,28.73,341.2,180,13,903.75,43.0,74.25,68.76,2.1319,372.25,3.7557,2132,524.5,500.8,4.063,536.25,2185.0,555.0,656,655.4,677.5,575.0,60.86,,,,,,88.05,1010.0
2018-08-01,28.45,336.5,250,11,886.75,42.5,72.39,67.66,2.0974,365.0,3.7492,2150,528.75,495.8,4.064,538.75,2195.0,560.0,650,651.5,671.3,575.0,59.71,80.0,60.0,560,702.0,785,86.6,1005.0
2018-08-02,28.12,332.8,200,9,882.5,42.5,73.45,68.96,2.1318,366.75,3.7496,2146,526.75,496.0,4.074,532.5,2190.0,555.0,644,644.2,675.1,572.5,58.3,80.0,60.0,567,702.0,795,85.34,1000.0
2018-08-03,28.35,332.5,200,7,886.25,41.5,73.21,68.49,2.1269,369.75,3.707,2170,531.5,494.0,4.08,535.0,2185.0,552.5,649,653.7,680.1,565.0,60.25,120.0,100.0,565,691.0,785,86.44,1000.0
2018-08-06,28.29,330.0,250,9,877.25,41.625,73.75,69.01,2.1393,371.0,3.7356,2180,534.25,,4.077,535.0,2190.0,555.0,643,645.7,678.8,567.5,58.88,130.0,100.0,565,690.0,780,87.18,1000.0
2018-08-07,28.59,332.7,200,5,889.25,41.625,74.65,69.17,2.1691,370.75,3.7505,2195,538.5,502.6,4.074,540.0,2205.0,562.5,646,659.0,685.4,572.5,56.59,130.0,100.0,567,695.0,790,87.85,1005.0
2018-08-08,28.45,337.1,190,4,893.75,41.0,72.28,66.94,2.1157,371.25,3.7713,2220,545.0,510.7,4.074,540.0,2230.0,567.5,644,655.9,682.3,577.5,57.02,130.0,100.0,570,694.0,795,88.52,1010.0
2018-08-09,28.42,334.0,200,3,887.75,41.0,72.07,66.81,2.1119,369.25,3.8007,2214,543.25,508.7,4.074,540.0,2225.0,567.5,642,650.8,681.7,575.0,54.24,130.0,100.0,570,695.0,780,88.52,1005.0
2018-08-10,27.99,323.5,230,3,846.0,41.625,72.81,67.63,2.1397,357.75,3.8584,2206,539.75,504.9,4.083,540.0,2230.0,570.0,635,645.7,661.2,570.0,55.84,140.0,120.0,570,692.0,790,86.18,1025.0
2018-08-13,28.24,327.8,230,5,853.5,41.25,72.61,67.2,2.137,356.5,3.8836,2169,530.0,505.0,4.09,530.0,2200.0,560.0,642,651.2,666.7,560.0,56.73,140.0,120.0,565,685.0,785,87.42,1015.0
2018-08-14,28.09,335.0,190,1,864.5,41.0,72.46,67.04,2.1287,362.25,3.8663,2178,531.75,507.6,4.095,532.5,2205.0,560.0,642,656.5,658.7,562.5,65.02,160.0,150.0,565,688.0,780,87.85,1035.0
2018-08-15,27.88,329.5,170,2,857.5,41.0,70.76,65.01,2.0904,361.5,3.9053,2178,535.0,504.1,4.102,527.5,2190.0,552.5,636,647.7,652.1,547.5,62.71,160.0,150.0,,,,86.75,1035.0
2018-08-16,28.15,334.6,170,-2,885.5,41.0,71.43,65.46,2.0964,365.25,3.9059,2191,534.25,510.4,4.103,530.0,2195.0,555.0,639,651.5,662.5,542.5,60.61,160.0,150.0,557,690.0,780,85.79,1035.0
2018-08-17,28.23,330.1,220,-2,881.5,44.0,71.83,65.91,2.0982,364.25,3.9108,2204,537.0,510.9,4.105,530.0,2205.0,555.0,640,653.2,659.8,547.5,56.27,160.0,150.0,565,686.0,775,86.38,1035.0
2018-08-20,28.54,328.2,180,-3,881.75,44.0,72.21,66.43,2.1138,362.0,3.9692,2215,540.5,511.9,4.099,537.5,2225.0,562.5,,653.5,671.1,542.5,38.78,160.0,150.0,565,702.0,755,86.74,1045.0
2018-08-21,28.59,324.9,180,-6,874.5,44.0,72.63,67.35,2.1236,359.75,4.0467,2205,538.25,507.5,4.096,532.5,2205.0,562.5,648,650.1,670.0,545.0,39.08,160.0,150.0,565,696.0,785,86.94,1045.0
2018-08-22,28.22,321.1,170,-7,858.25,44.0,74.78,67.86,2.1683,352.5,4.0415,,,501.6,4.096,,,,640,644.2,657.4,542.5,37.67,160.0,150.0,,,,86.94,
2018-08-23,28.03,313.7,150,-7,842.0,43.0,74.73,67.83,2.1754,346.75,4.1145,2183,531.75,496.6,4.103,530.0,2195.0,552.5,637,640.0,657.6,542.5,37.58,160.0,150.0,562,688.0,765,88.89,1040.0
2018-08-24,28.15,312.7,130,-12,842.0,41.5,75.82,68.72,2.2022,348.5,4.1012,2178,530.25,497.1,4.107,530.0,2195.0,555.0,635,642.7,649.3,545.0,36.11,160.0,150.0,562,686.0,765,90.23,1040.0
2018-08-27,28.37,306.3,150,-8,834.75,41.0,76.21,68.87,2.2149,346.75,4.0772,2166,528.5,492.9,4.098,530.0,2180.0,552.5,639,647.5,651.9,545.0,36.36,160.0,150.0,562,684.0,750,90.27,1035.0
2018-08-28,28.18,300.7,100,-8,820.5,41.0,75.95,68.53,2.2114,341.0,4.1337,2189,534.5,488.6,4.095,535.0,2205.0,565.0,636,643.3,647.7,550.0,35.35,160.0,150.0,565,682.0,755,91.31,1045.0
2018-08-29,28.03,302.1,100,3,823.25,41.0,77.14,69.51,2.2421,341.25,4.1065,2177,530.25,491.3,4.105,532.5,2190.0,557.5,632,633.4,644.4,552.5,33.5,160.0,150.0,565,683.0,755,90.64,1040.0
2018-08-30,28.28,301.4,90,2,819.5,41.0,77.77,70.25,2.2483,341.0,4.1493,2200,535.25,495.0,4.108,537.5,2205.0,560.0,639,636.7,649.9,557.5,38.07,160.0,150.0,562,685.0,755,92.21,1040.0
2018-08-31,28.37,303.7,100,4,833.0,42.0,77.42,69.8,2.2413,351.0,4.0545,,,495.6,4.108,,,,646,638.7,654.1,557.5,34.44,160.0,150.0,565,694.0,755,91.98,
2018-09-03,,,,,,,78.15,,,,4.1579,2209,535.0,,4.127,535.0,2215.0,565.0,646,,,565.0,36.03,160.0,150.0,565,695.0,750,92.51,1035.0
2018-09-04,28.39,308.3,200,6,832.0,41.0,78.17,69.87,2.2547,354.5,4.16,2242,541.75,496.8,4.137,540.0,2235.0,570.0,651,651.0,664.3,575.0,46.31,160.0,150.0,565,713.0,760,93.71,1045.0
2018-09-05,28.18,306.2,110,6,825.5,41.25,77.27,68.72,2.2345,351.75,4.1457,2239,539.75,496.6,4.146,540.0,2245.0,570.0,652,648.4,657.2,567.5,46.35,180.0,160.0,567,706.0,755,91.7,1040.0
2018-09-06,28.16,311.0,140,8,826.75,41.0,76.5,67.77,2.2091,353.5,4.0587,2224,536.5,498.3,4.143,535.0,2235.0,567.5,649,645.5,656.5,570.0,51.42,200.0,180.0,567,703.0,755,91.22,1035.0
2018-09-07,27.94,314.2,,,832.0,41.0,76.83,67.75,2.2182,354.25,4.0594,2213,534.0,495.5,4.1435,535.0,2225.0,565.0,645,640.2,651.2,560.0,51.94,240.0,200.0,567,696.0,760,90.4,1030.0
2018-09-10,28.03,315.9,140,12,833.5,43.0,77.37,67.54,2.2178,355.5,4.0855,,,496.7,4.1435,,,,645,643.8,663.6,567.5,51.21,240.0,200.0,560,694.0,755,91.39,
2018-09-11,27.73,314.2,180,12,820.25,42.75,79.06,69.25,2.252,355.25,4.1527,,,493.6,4.1435,,,,640,637.6,653.0,562.5,47.34,240.0,200.0,565,693.0,760,91.38,
2018-09-12,27.63,315.7,170,11,829.0,43.0,79.74,70.37,2.2577,341.5,4.1569,2195,529.75,491.7,4.142,530.0,2215.0,562.5,638,639.8,655.2,555.0,43.81,240.0,200.0,565,683.0,755,92.5,1020.0
2018-09-13,27.44,311.3,180,12,822.75,43.0,78.18,68.59,2.2235,336.25,4.2067,2205,531.75,489.9,4.143,532.5,2225.0,562.5,633,635.4,644.2,560.0,42.91,240.0,200.0,,,,92.25,1015.0
2018-09-14,27.43,307.3,180,13,821.5,,78.09,68.99,2.2092,337.0,4.1739,2206,533.0,490.9,4.137,527.5,2215.0,560.0,625,628.1,643.5,552.5,42.02,240.0,150.0,560,676.0,750,91.5,1010.0
2018-09-17,27.43,302.9,170,7,823.5,,78.05,68.91,2.2064,348.0,4.1316,,,488.8,4.137,,,,625,624.6,642.2,570.0,38.33,240.0,150.0,560,677.0,735,91.46,
2018-09-18,27.12,300.5,160,8,814.0,39.5,79.03,69.85,2.2357,343.25,4.1596,2168,523.25,486.4,4.141,516.25,2195.0,550.0,618,617.7,637.6,550.0,37.98,240.0,150.0,545,675.0,750,90.62,990.0
2018-09-19,27.25,306.4,190,8,830.0,40.0,79.4,71.12,2.2466,345.75,4.1305,2127,513.25,487.0,4.1415,507.5,2150.0,542.5,620,629.4,640.4,540.0,38.27,240.0,150.0,540,664.0,750,92.29,965.0
2018-09-20,27.6,311.4,200,7,850.25,39.25,78.7,70.8,2.228,352.5,4.0766,2118,512.0,489.1,4.135,502.5,2135.0,537.5,627,637.1,648.2,532.5,34.64,240.0,150.0,537,667.0,737,93.21,965.0
2018-09-21,28.09,305.9,180,6,847.25,36.25,78.8,70.78,2.226,357.25,4.0511,2116,512.5,489.7,4.128,497.5,2130.0,535.0,640,647.9,659.0,527.5,36.82,240.0,150.0,532,670.0,730,92.99,960.0
2018-09-24,28.26,304.7,200,-2,841.0,35.0,81.2,72.08,2.2859,360.5,4.0914,2137,517.25,489.3,4.127,501.25,2145.0,540.0,646,656.1,667.1,527.5,39.74,,,525,695.0,730,94.15,955.0
2018-09-25,28.37,306.2,200,-1,845.75,33.0,81.87,72.28,2.3053,363.75,4.0751,2148,519.5,490.9,4.135,502.5,2150.0,545.0,652,656.3,667.3,527.5,39.25,240.0,150.0,532,698.0,755,95.5,950.0
2018-09-26,28.48,307.7,190,-1,850.0,34.0,81.34,71.57,2.2998,363.0,4.031,2145,518.0,494.7,4.139,500.0,2145.0,540.0,654,656.5,667.6,550.0,62.5,240.0,150.0,,,,96.0,945.0
2018-09-27,28.86,308.2,180,-1,855.0,34.75,81.72,72.12,2.3231,364.75,4.012,2117,511.25,498.4,4.138,495.0,2125.0,540.0,666,664.9,675.9,525.0,66.33,240.0,150.0,530,701.0,725,96.58,930.0
2018-09-28,28.68,305.4,190,-1,845.5,34.0,82.72,73.25,2.3518,356.25,4.0477,2118,512.25,497.3,4.137,497.5,2120.0,547.5,662,660.9,676.4,517.5,35.47,240.0,150.0,532,698.0,750,96.14,940.0
2018-09-29,,,,,,,,,,,,,,,,,,,,,,,,240.0,150.0,,,,,
2018-09-30,,,,,,,,,,,,,,,,,,,,,,,,200.0,150.0,,,,,
2018-10-01,29.01,310.5,180,5,857.75,36.0,84.98,75.3,2.4079,365.75,4.0176,2094,505.5,494.6,4.138,497.5,2110.0,547.5,668,672.6,683.7,517.5,36.59,,,527,700.0,740,96.52,925.0
2018-10-02,29.36,311.2,170,-1,866.0,36.0,84.8,75.23,2.4076,367.5,3.9404,2085,503.25,497.7,4.14,497.5,2100.0,547.5,673,675.9,691.4,525.0,31.49,,,,,,98.93,920.0
2018-10-03,29.52,307.5,200,-1,861.5,36.0,86.29,76.41,2.4372,364.75,3.9008,2127,514.0,499.1,4.137,505.0,2120.0,552.5,677,679.5,694.9,530.0,30.08,,,535,720.0,735,99.25,935.0
2018-10-04,29.28,308.4,180,-1,859.25,34.0,84.58,74.33,2.3997,367.5,3.8743,2148,518.0,499.0,4.145,503.75,2135.0,555.0,672,674.2,689.6,535.0,31.43,,,537,721.0,730,99.73,930.0
2018-10-05,29.08,315.6,200,3,869.0,34.0,84.16,74.34,2.3923,368.25,3.8406,2139,516.0,501.3,4.144,506.25,2125.0,552.5,668,678.6,683.0,535.0,33.51,,,535,721.0,725,98.49,925.0
2018-10-08,29.33,314.2,200,3,869.75,33.5,83.91,74.29,2.3942,366.5,3.7786,2116,509.25,,4.153,498.75,2100.0,545.0,675,674.1,692.9,530.0,33.2,180.0,150.0,535,715.0,722,96.94,910.0
2018-10-09,28.97,313.5,200,6,863.0,33.5,85.0,74.96,2.4238,364.5,3.7153,2125,511.5,499.6,4.155,501.25,2115.0,547.5,668,671.8,685.0,540.0,33.31,180.0,150.0,535,715.0,720,98.67,900.0
2018-10-10,28.65,312.0,200,6,852.25,33.0,83.09,73.17,2.3949,362.75,3.7545,2118,510.0,496.8,4.1515,501.25,2115.0,545.0,659,660.3,677.9,530.0,23.06,180.0,150.0,530,712.0,730,98.84,880.0
2018-10-11,28.73,312.8,190,7,858.25,33.0,80.26,70.97,2.3322,369.25,3.781,2096,504.0,496.5,4.158,498.75,2100.0,542.5,659,662.1,679.7,530.0,21.69,180.0,150.0,535,700.0,720,96.8,870.0
2018-10-12,29.04,312.4,,,867.5,33.0,80.43,71.34,2.3213,373.75,3.7825,2113,508.5,494.7,4.153,502.5,2115.0,545.0,666,,,532.5,11.3,180.0,150.0,532,710.0,715,95.87,875.0
2018-10-15,29.76,327.0,170,7,891.5,32.5,80.78,71.78,2.3257,378.25,3.7355,2148,510.25,497.9,4.154,502.5,2110.0,545.0,,,,530.0,14.48,180.0,150.0,537,718.0,715,95.3,900.0
2018-10-16,29.66,322.3,170,7,884.75,32.5,81.41,71.92,2.3402,375.25,3.7244,2140,515.25,492.5,4.1515,507.5,2115.0,542.5,672,,,535.0,11.27,180.0,150.0,532,720.0,720,94.55,910.0
2018-10-17,29.56,323.7,190,8,885.75,32.5,80.05,69.75,2.3111,374.25,3.6873,2156,519.5,494.7,4.149,510.0,2125.0,542.5,668,,,535.0,11.78,180.0,150.0,535,725.0,720,96.03,905.0
2018-10-18,29.02,316.3,200,6,863.5,32.0,79.29,68.65,2.2949,370.75,3.7214,2135,513.5,490.6,4.155,505.0,2110.0,540.0,658,670.6,688.3,532.5,9.51,180.0,150.0,,,,94.64,900.0
2018-10-19,29.14,313.1,170,4,856.75,31.0,79.78,69.12,2.302,367.0,3.714,2125,511.0,494.7,4.156,503.75,2095.0,535.0,658,673.3,682.1,535.0,9.7,180.0,150.0,533,720.0,715,94.5,900.0
2018-10-22,29.15,312.8,170,4,858.5,31.0,79.83,69.17,2.3181,369.5,3.6846,2145,515.75,491.5,4.159,502.5,2095.0,537.5,656,673.5,684.5,540.0,7.14,180.0,130.0,530,707.0,715,95.44,900.0
2018-10-23,28.76,310.7,170,3,857.5,30.0,76.44,66.43,2.2484,370.25,3.6932,2122,509.75,488.0,4.1615,501.25,2080.0,532.5,649,664.9,675.9,527.5,3.06,180.0,130.0,530,700.0,712,94.63,890.0
2018-10-24,28.61,306.1,140,3,850.25,32.0,76.17,66.82,2.2521,368.25,3.7335,2103,505.25,482.8,4.1655,496.25,2070.0,525.0,641,661.6,672.6,527.05,3.39,180.0,130.0,525,693.0,715,91.98,880.0
2018-10-25,28.39,304.3,80,1,841.75,32.0,76.89,67.33,2.2781,361.0,3.7046,2071,496.5,482.7,4.168,492.5,2065.0,517.5,636,656.8,665.6,515.0,6.72,180.0,130.0,515,686.0,705,92.39,870.0
2018-10-26,28.16,307.3,150,1,845.0,32.0,77.62,67.59,2.303,367.75,3.6426,2046,490.0,483.1,4.173,487.5,2040.0,515.0,635,651.7,656.1,512.5,12.9,180.0,130.0,512,683.0,705,93.49,870.0
2018-10-29,27.89,308.2,150,1,839.0,33.0,77.34,67.04,2.2843,366.75,3.7179,2075,496.25,481.9,4.178,495.0,2075.0,522.5,634,645.7,652.4,512.5,17.27,180.0,130.0,520,690.0,700,93.82,880.0
2018-10-30,28.0,305.1,180,4,833.5,32.5,75.91,66.18,2.2598,364.75,3.6972,2057,492.25,481.2,4.18,491.25,2055.0,520.0,638,630.5,641.5,502.5,42.57,180.0,130.0,525,685.0,705,93.19,875.0
2018-10-31,28.02,306.4,120,3,839.0,32.5,75.47,65.31,2.2618,363.25,3.7218,1988,475.25,475.0,4.183,488.75,2010.0,522.5,640,633.2,661.8,500.0,17.64,180.0,130.0,515,684.0,700,93.26,870.0
2018-11-01,28.32,313.4,60,3,869.0,33.0,72.89,63.69,2.2008,366.75,3.7,1976,472.75,482.5,4.177,485.5,1995.0,520.0,646,639.8,668.4,510.0,14.2,180.0,130.0,510,685.0,700,90.96,865.0
2018-11-02,28.2,311.0,,,875.25,,72.83,63.14,2.1728,371.25,3.6965,1985,476.5,478.2,4.16,485.5,1985.0,520.0,643,,,512.5,44.23,180.0,130.0,515,690.0,695,88.75,855.0
2018-11-05,27.9,310.6,180,3,873.0,33.0,73.17,63.1,2.1963,374.0,3.726,1950,467.0,475.3,4.173,482.5,1975.0,515.0,638,630.5,659.2,512.5,13.48,180.0,130.0,,,,87.4,840.0
2018-11-06,27.9,311.4,200,3,872.0,33.5,72.13,62.21,2.1883,373.25,3.7614,,,474.6,4.173,,,,637,637.1,657.0,507.5,16.73,180.0,130.0,505,690.0,695,87.4,
2018-11-07,28.2,308.0,200,1,867.75,33.5,72.07,61.67,2.2371,372.25,3.7317,1950,467.5,475.9,4.164,475.0,1960.0,510.0,645,643.8,663.6,505.0,17.98,180.0,130.0,,,,87.9,830.0
2018-11-08,28.02,306.1,200,1,867.5,33.5,70.65,60.67,2.1683,373.5,3.7604,1929,463.75,474.7,4.162,467.5,1940.0,507.5,640,644.2,661.8,500.0,24.36,180.0,130.0,,,,89.47,815.0
2018-11-09,27.62,305.6,190,1,875.25,33.5,70.18,60.19,2.1728,369.75,3.7334,1880,450.0,475.3,4.178,457.5,1900.0,495.0,635,635.4,650.8,485.0,20.93,180.0,130.0,,,,86.6,770.0
2018-11-12,27.71,305.6,190,1,871.75,37.0,70.12,59.93,2.1556,371.25,3.7674,1865,445.25,,4.186,450.0,1885.0,492.5,635,635.2,652.8,470.0,24.46,180.0,130.0,480,684.0,685,88.39,770.0
2018-11-13,27.55,303.9,200,1,867.25,37.0,65.47,55.69,2.0625,366.5,3.8031,1825,435.25,473.7,4.192,441.25,1840.0,487.5,633,632.7,649.3,450.0,24.33,180.0,130.0,480,684.0,690,86.79,760.0
2018-11-14,27.57,305.7,200,-1,870.5,36.0,66.12,56.25,2.0959,367.0,3.784,1759,419.25,471.1,4.1945,433.75,1780.0,477.5,632,633.2,649.7,447.5,24.11,,,465,679.0,685,82.7,735.0
2018-11-15,27.69,305.4,,,888.75,37.0,66.62,56.46,2.0741,367.5,3.784,1759,434.0,478.2,4.19,432.5,1770.0,477.5,634,630.3,636.9,440.5,21.1,180.0,130.0,465,682.0,685,84.06,750.0
2018-11-16,27.37,310.9,190,-4,892.25,37.0,66.76,56.46,2.0737,364.75,3.7434,1775,423.75,476.9,4.19,422.5,1750.0,465.0,627,625.5,629.9,440.0,30.42,,,455,680.0,680,83.93,735.0
2018-11-19,27.32,305.5,150,-5,873.75,37.0,66.79,56.76,2.0864,362.25,3.756,1800,429.75,473.2,4.187,427.5,1770.0,462.5,,626.6,635.4,450.0,28.81,180.0,130.0,460,680.0,690,83.32,760.0
2018-11-20,27.34,307.1,150,-4,881.0,36.0,62.53,53.43,1.9902,361.25,3.7567,,,477.2,4.187,,,,625,631.4,635.8,455.0,29.18,180.0,130.0,455,685.0,685,82.38,
2018-11-21,27.8,306.6,150,-7,883.0,45.0,63.48,54.63,1.9702,361.75,3.7975,1822,434.25,479.0,4.193,425.0,1790.0,462.5,634,637.1,646.0,460.0,30.27,,,455,675.0,690,79.03,800.0
2018-11-22,,,,,,,62.6,,,,3.8033,1878,447.75,476.4,4.194,435.0,1815.0,477.5,634,,,470.0,33.58,,,470,680.0,690,78.09,820.0
2018-11-23,27.65,305.8,150,-8,881.0,,58.8,50.42,1.8762,359.0,3.828,1866,444.5,476.1,4.192,436.25,1820.0,477.5,632,631.6,642.7,470.0,34.26,180.0,130.0,470,681.0,690,76.62,800.0
2018-11-26,26.96,303.0,200,-7,862.25,48.0,60.48,51.63,1.893,356.0,3.9398,1785,426.0,471.8,4.186,420.0,1760.0,472.5,618,616.4,627.4,450.0,36.57,,,465,685.0,690,74.97,780.0
2018-11-27,27.16,304.9,200,-4,875.5,41.0,60.21,51.56,1.886,356.5,3.875,1805,430.75,473.8,4.188,413.75,1755.0,470.0,618,620.8,631.8,450.0,42.12,180.0,130.0,455,672.0,685,74.19,775.0
